Region,Year,GS31_doy,GS39_doy,GS61_doy,GS75_doy,flagleaf_exposure_days,survey_cum_cdd,survey_gs_progress,gs31_39_days,gs31_39_mean_temp,gs31_39_total_precip,gs31_39_mean_rh,gs31_39_wetness_hours,gs31_39_splash_risk,gs39_survey_days,gs39_survey_mean_temp,gs39_survey_total_precip,gs39_survey_mean_rh,gs39_survey_wetness_hours,gs39_survey_splash_risk,gs61_survey_days,gs61_survey_mean_temp,gs61_survey_total_precip,gs61_survey_mean_rh,gs61_survey_wetness_hours,gs61_survey_splash_risk,pre_survey_14d_days,pre_survey_14d_mean_temp,pre_survey_14d_total_precip,pre_survey_14d_mean_rh,pre_survey_14d_wetness_hours,pre_survey_14d_splash_risk,pre_survey_30d_days,pre_survey_30d_mean_temp,pre_survey_30d_total_precip,pre_survey_30d_mean_rh,pre_survey_30d_wetness_hours,pre_survey_30d_splash_risk
South East,2004,93.0,119.0,144.0,163.0,53.0,1560.1,1.1810451087712877,27.0,9.696296296296296,46.5,78.88888888888889,344.0,21.913333333333338,54.0,14.079629629629629,85.1,76.53703703703704,513.5999999999999,46.093333333333334,29.0,15.679310344827588,25.1,73.06896551724138,180.8,5.493333333333333,15.0,17.04,9.8,71.66666666666667,57.6,0.29333333333333333,31.0,15.351612903225805,25.5,72.90322580645162,180.8,5.493333333333333
South East,2005,94.0,120.0,146.0,167.0,51.0,1510.6999999999994,1.1041322751759055,27.0,9.570370370370371,61.8,80.48148148148148,425.59999999999997,37.120000000000005,52.0,13.467307692307688,52.900000000000006,75.90384615384616,542.4000000000001,13.233333333333334,26.0,15.426923076923078,23.2,75.34615384615384,220.8,3.0066666666666664,15.0,15.746666666666668,5.1,73.46666666666667,81.6,0.0,31.0,15.022580645161293,28.2,76.16129032258064,291.20000000000005,6.706666666666667
South East,2006,109.0,130.0,153.0,171.0,41.0,1414.3999999999996,1.0133984447008946,22.0,11.736363636363638,42.5,79.5,262.40000000000003,26.9,42.0,14.733333333333333,94.79999999999998,77.28571428571429,462.40000000000003,60.413333333333334,19.0,16.92105263157895,25.200000000000003,74.94736842105263,80.0,6.4,15.0,17.59333333333333,24.200000000000006,73.93333333333334,56.00000000000001,6.4,31.0,15.051612903225806,69.39999999999999,76.38709677419355,280.0,42.5
South East,2007,77.0,106.0,129.0,151.0,65.0,1760.3,1.3860902743771777,30.0,9.050000000000002,17.099999999999998,77.73333333333333,238.39999999999998,8.46,66.0,14.066666666666666,133.10000000000002,78.27272727272727,782.4000000000001,99.12666666666667,43.0,14.632558139534883,126.6,81.13953488372093,689.5999999999999,98.12666666666668,15.0,16.62,41.099999999999994,81.53333333333333,233.6,27.066666666666666,31.0,15.329032258064515,89.0,80.87096774193549,451.2,64.62666666666667
South East,2008,89.0,119.0,140.0,161.0,53.0,1592.0999999999995,1.20292873281319,31.0,8.46774193548387,52.400000000000006,78.74193548387096,398.4,31.280000000000005,54.0,14.32777777777778,135.39999999999998,76.61111111111111,480.0,72.10666666666667,33.0,14.575757575757576,101.69999999999999,77.0,305.6,56.16,15.0,14.780000000000001,20.3,74.93333333333334,97.6,0.0,31.0,14.864516129032259,101.7,77.70967741935483,305.6,56.16
South East,2009,103.0,125.0,149.0,170.0,46.0,1452.5000000000002,1.0345731941203884,23.0,11.073913043478262,40.7,77.3913043478261,214.4,33.0,47.0,13.668085106382978,71.80000000000001,75.2127659574468,408.0,43.92,23.0,14.617391304347828,30.1,73.3913043478261,187.2,15.100000000000001,15.0,14.593333333333335,27.3,73.6,150.39999999999998,15.100000000000001,31.0,14.412903225806453,50.8,74.0,267.19999999999993,33.5
South East,2010,115.0,140.0,160.0,179.0,31.0,1252.2000000000005,0.824859841710109,26.0,10.088461538461539,34.8,75.92307692307692,220.8,13.673333333333332,32.0,14.271875,52.3,75.46875,249.60000000000002,22.353333333333335,12.0,13.666666666666666,23.0,76.58333333333333,89.60000000000001,17.053333333333335,15.0,14.16,38.199999999999996,77.13333333333334,161.60000000000002,22.35333333333333,31.0,14.212903225806452,52.1,75.45161290322581,248.00000000000003,22.35333333333333
South East,2011,91.0,112.0,134.0,155.0,59.0,1630.7000000000003,1.2671544828274106,22.0,12.063636363636364,1.7000000000000002,72.86363636363636,72.0,0.0,60.0,13.868333333333332,63.70000000000001,70.05,376.0,35.46,38.0,13.918421052631578,53.70000000000001,71.89473684210526,310.4,30.16,15.0,13.793333333333333,49.50000000000001,76.66666666666667,235.20000000000002,30.16,31.0,14.0,52.600000000000016,72.74193548387096,300.8,30.16
South East,2012,91.0,122.0,147.0,168.0,50.0,1471.4,1.0820342388792923,32.0,8.175,128.7,79.9375,489.6,87.70666666666668,51.0,13.192156862745097,166.8,79.43137254901961,712.0,135.11333333333334,26.0,14.546153846153848,100.3,78.5,352.0,78.06666666666666,15.0,13.82,71.5,79.8,220.79999999999998,55.48666666666667,31.0,14.858064516129035,100.3,78.87096774193549,401.6,78.06666666666666
South East,2013,123.0,146.0,169.0,188.0,25.0,1164.8999999999999,0.6960698364201203,24.0,10.816666666666668,49.6,76.33333333333333,276.8,15.566666666666666,26.0,13.399999999999999,26.0,77.65384615384616,262.4,2.9,3.0,17.9,4.0,83.33333333333333,57.6,2.9,15.0,14.366666666666667,9.7,78.2,174.4,2.9,31.0,12.809677419354838,40.199999999999996,77.25806451612904,321.6,12.200000000000001
South East,2014,78.0,104.0,131.0,153.0,67.0,1700.6999999999996,1.345780124675423,27.0,9.92222222222222,26.6,78.22222222222223,281.6,18.133333333333333,68.0,13.163235294117646,167.0,77.44117647058823,784.0,90.25999999999999,41.0,14.602439024390243,94.30000000000001,76.58536585365853,460.8,47.8,15.0,16.326666666666668,18.7,73.86666666666666,96.0,0.0,31.0,14.91935483870968,77.8,77.64516129032258,364.8,36.9
South East,2015,100.0,125.0,150.0,170.0,46.0,1427.8,1.0194642923023625,26.0,10.030769230769229,28.4,75.73076923076923,249.60000000000002,14.866666666666667,47.0,13.32127659574468,52.8,72.57446808510639,398.4,11.32,22.0,14.51818181818182,17.0,71.0909090909091,152.0,0.32,15.0,14.853333333333335,12.600000000000001,70.4,91.2,0.32,31.0,14.029032258064515,23.399999999999995,71.61290322580645,214.4,1.02
South East,2016,95.0,126.0,148.0,168.0,46.0,1484.2000000000003,1.082693745922867,32.0,8.296875,60.6,77.125,424.0,27.880000000000003,47.0,14.289361702127657,119.99999999999999,79.8936170212766,592.0000000000001,63.940000000000005,25.0,14.867999999999997,78.2,82.96,366.4,38.78666666666667,15.0,15.56,69.2,82.93333333333334,236.79999999999998,36.97333333333333,31.0,14.464516129032257,89.89999999999999,82.09677419354838,433.6,46.56666666666667
South East,2017,93.0,120.0,145.0,163.0,51.0,1578.6999999999991,1.1814516684338894,28.0,9.192857142857141,14.600000000000001,72.25,169.6,1.9200000000000004,52.0,14.590384615384616,112.30000000000001,76.73076923076923,558.4,79.04666666666665,27.0,16.825925925925926,34.8,75.22222222222223,203.20000000000002,11.346666666666668,15.0,17.086666666666662,17.0,73.8,81.6,9.4,31.0,16.654838709677417,35.0,75.35483870967742,219.2,11.346666666666668
South East,2018,106.0,127.0,149.0,169.0,44.0,1481.4999999999998,1.0628068956586112,22.0,11.577272727272726,47.2,77.4090909090909,209.6,25.46,45.0,14.859999999999998,57.0,79.26666666666667,433.59999999999997,19.093333333333334,23.0,15.847826086956525,31.799999999999997,80.52173913043478,238.39999999999998,15.633333333333333,15.0,15.573333333333334,7.8,77.93333333333334,100.80000000000001,0.0,31.0,15.883870967741936,44.3,80.90322580645162,374.4,19.093333333333334
South East,2019,97.0,122.0,148.0,170.0,49.0,1462.1999999999996,1.0314573626699362,26.0,9.826923076923077,39.1,75.76923076923077,249.6,26.813333333333333,50.0,12.672,142.00000000000003,77.02,587.2,45.44,24.0,14.070833333333333,91.9,79.45833333333333,334.4,23.826666666666668,15.0,13.666666666666666,78.9,80.73333333333333,241.59999999999997,21.826666666666668,31.0,14.193548387096774,95.10000000000001,77.48387096774194,364.79999999999995,23.826666666666668
South East,2020,85.0,112.0,140.0,159.0,60.0,1635.3000000000002,1.2396470588235295,28.0,9.282142857142857,6.4,69.25,83.2,2.4,61.0,13.254098360655734,88.0,70.32786885245902,372.8,52.27333333333333,33.0,15.309090909090909,57.3,70.27272727272727,249.60000000000002,32.873333333333335,15.0,14.553333333333336,52.6,77.8,225.60000000000002,32.873333333333335,31.0,15.183870967741935,57.300000000000004,70.38709677419355,249.60000000000002,32.873333333333335
South East,2021,109.0,138.0,160.0,178.0,33.0,1336.0999999999997,0.8876470588235289,30.0,8.833333333333334,65.6,74.63333333333334,388.8,38.86,34.0,14.87058823529412,93.5,78.11764705882354,395.20000000000005,69.75999999999999,12.0,17.483333333333334,46.39999999999999,80.58333333333333,136.0,27.3,15.0,17.28666666666667,46.89999999999999,79.93333333333334,147.2,27.3,31.0,15.267741935483873,87.19999999999999,77.96774193548387,337.6,64.25999999999999
South East,2022,88.0,116.0,140.0,162.0,55.0,1581.5,1.186035542802294,29.0,9.027586206896553,29.000000000000004,74.41379310344827,291.2,13.220000000000002,56.0,13.594642857142857,90.9,75.67857142857143,532.8,37.586666666666666,32.0,14.396875,57.0,75.21875,344.0,27.080000000000002,15.0,16.073333333333334,20.5,72.8,107.2,9.4,31.0,14.432258064516128,55.8,75.25806451612904,320.0,27.08
South East,2023,92.0,122.0,146.0,166.0,49.0,1510.3999999999996,1.1127187311160027,31.0,8.538709677419355,88.80000000000001,79.58064516129032,448.00000000000006,52.193333333333335,50.0,13.95,73.0,76.06,340.8,35.826666666666675,26.0,15.650000000000002,32.0,72.96153846153847,91.2,1.0666666666666667,15.0,17.993333333333332,32.0,71.66666666666667,72.0,1.0666666666666667,31.0,15.180645161290322,32.2,73.19354838709677,97.60000000000001,1.0666666666666667
South East,2024,83.0,108.0,136.0,158.0,64.0,1626.9999999999995,1.2321571165658665,26.0,9.892307692307693,65.1,78.23076923076923,488.0,40.486666666666665,65.0,12.303076923076922,156.20000000000002,77.92307692307692,787.2,84.42000000000002,37.0,13.605405405405408,67.39999999999999,77.24324324324324,420.80000000000007,29.400000000000002,15.0,13.306666666666668,17.3,74.13333333333334,134.39999999999998,5.1,31.0,13.535483870967743,52.5,76.19354838709677,336.0,24.340000000000003
South East,2025,102.0,123.0,147.0,166.0,48.0,1532.7000000000003,1.1189411764705883,22.0,11.781818181818181,28.2,75.81818181818181,126.4,7.366666666666666,49.0,14.530612244897961,56.3,72.81632653061224,350.40000000000003,17.7,25.0,16.52,42.0,73.96,220.8,17.7,15.0,17.413333333333338,27.099999999999998,71.26666666666667,105.6,17.7,31.0,15.819354838709677,52.3,74.25806451612904,297.6,17.7
South East,2026,85.0,111.0,137.0,153.0,60.0,1713.4999999999995,1.3316470588235287,27.0,9.596296296296297,7.8,73.88888888888889,140.79999999999998,0.0,61.0,14.472131147540981,104.39999999999999,73.0,521.6,42.19333333333333,35.0,16.874285714285712,86.3,74.91428571428571,379.2,37.193333333333335,15.0,15.86666666666667,49.900000000000006,80.4,222.39999999999998,24.79333333333333,31.0,17.432258064516127,76.8,74.48387096774194,324.80000000000007,32.49333333333333
South West,1971,107.0,132.0,155.0,179.0,39.0,1340.8999999999999,0.8755825927421149,26.0,10.123076923076923,51.7,78.5,316.8,46.099999999999994,40.0,12.49,148.9,79.425,513.6,106.88666666666668,17.0,12.305882352941177,105.30000000000001,81.17647058823529,267.2,87.52666666666666,15.0,12.013333333333332,105.30000000000001,82.53333333333333,267.2,87.52666666666667,31.0,12.33225806451613,138.2,80.54838709677419,454.4,106.88666666666667
South West,1972,100.0,128.0,158.0,183.0,44.0,1328.3999999999994,0.8481613586619409,29.0,8.786206896551725,57.099999999999994,77.6896551724138,347.2,22.606666666666666,45.0,10.633333333333335,124.4,79.97777777777777,881.6,101.42,15.0,11.433333333333334,45.10000000000001,80.8,276.8,38.56666666666667,15.0,11.433333333333334,45.10000000000001,80.8,276.8,38.56666666666667,31.0,11.261290322580646,81.7,79.61290322580645,580.8,65.45333333333333
South West,1973,110.0,138.0,160.0,179.0,33.0,1330.5,0.8468702238674589,29.0,8.927586206896553,76.40000000000002,78.65517241379311,407.99999999999994,48.25333333333334,34.0,14.014705882352942,64.2,77.88235294117646,387.2,38.69333333333333,12.0,15.074999999999998,16.2,75.33333333333333,91.2,7.766666666666666,15.0,15.293333333333331,16.4,74.86666666666666,96.0,7.766666666666666,31.0,14.099999999999998,51.0,77.19354838709677,332.79999999999995,33.37333333333333
South West,1974,93.0,122.0,149.0,171.0,49.0,1449.8999999999999,1.0041441975989445,30.0,8.719999999999999,33.6,74.8,243.2,13.746666666666666,50.0,12.09,101.0,75.72,561.5999999999999,73.58,23.0,13.630434782608695,34.400000000000006,73.0,219.20000000000002,25.400000000000002,15.0,13.973333333333334,31.3,73.0,176.0,23.466666666666665,31.0,13.167741935483871,46.10000000000001,73.96774193548387,299.2,29.0
South West,1975,105.0,128.0,156.0,174.0,43.0,1421.9999999999995,0.9395575427633348,24.0,10.683333333333332,47.400000000000006,79.5,337.6,33.49333333333334,44.0,12.58409090909091,66.8,72.93181818181819,385.59999999999997,36.96,16.0,16.01875,8.1,69.4375,70.4,0.0,15.0,16.166666666666664,8.1,68.53333333333333,57.6,0.0,31.0,13.380645161290321,20.1,70.06451612903226,176.0,1.5600000000000003
South West,1976,104.0,129.0,154.0,174.0,43.0,1431.0000000000002,0.9780440806757799,26.0,9.8,16.4,73.76923076923077,214.4,7.713333333333333,44.0,13.534090909090908,32.800000000000004,76.38636363636364,348.80000000000007,15.233333333333334,19.0,15.378947368421052,10.3,76.6842105263158,148.8,2.7,15.0,15.906666666666666,9.4,77.46666666666667,145.6,2.7,31.0,14.425806451612901,13.5,76.19354838709677,188.79999999999998,2.7
South West,1977,107.0,136.0,159.0,182.0,35.0,1314.9000000000003,0.8246688003448491,30.0,8.783333333333331,89.2,78.43333333333334,396.8,51.00000000000001,36.0,12.594444444444443,125.2,73.52777777777777,367.99999999999994,100.53333333333332,13.0,11.938461538461537,103.5,82.0,223.99999999999997,100.53333333333333,15.0,11.853333333333333,106.5,81.13333333333334,271.99999999999994,100.53333333333333,31.0,12.938709677419356,118.10000000000001,74.0,343.99999999999994,100.53333333333333
South West,1978,119.0,142.0,162.0,184.0,29.0,1298.1999999999991,0.8028022214393575,24.0,10.608333333333333,42.4,80.5,289.6,18.360000000000003,30.0,14.68,16.5,73.5,176.0,2.9,10.0,13.790000000000001,5.0,69.5,48.0,0.0,15.0,13.873333333333333,10.600000000000001,71.73333333333333,120.0,2.9,31.0,14.587096774193547,16.7,73.58064516129032,177.60000000000002,2.9
South West,1979,132.0,154.0,175.0,194.0,17.0,1104.2999999999997,0.5919217704035615,23.0,11.560869565217393,101.20000000000002,83.52173913043478,448.0,79.82,18.0,14.305555555555555,19.200000000000003,80.77777777777777,236.8,6.300000000000001,,,,,,,15.0,14.159999999999998,19.1,80.6,204.8,6.300000000000001,31.0,12.916129032258068,106.49999999999999,81.80645161290323,494.40000000000003,74.84
South West,1980,107.0,134.0,157.0,179.0,38.0,1354.6000000000006,0.9035303670812875,28.0,9.625,28.300000000000004,75.0,204.8,12.926666666666666,39.0,13.335897435897433,126.0,76.07692307692308,403.2,80.36666666666667,16.0,13.74375,91.7,81.875,257.6,74.56666666666666,15.0,13.506666666666668,83.8,81.86666666666666,233.6,72.46000000000001,31.0,13.116129032258062,118.80000000000001,79.06451612903226,379.2,80.36666666666667
South West,1981,98.0,128.0,153.0,174.0,43.0,1400.4999999999995,0.9476916765702149,31.0,8.574193548387095,66.10000000000001,80.0,459.2,43.493333333333325,44.0,12.718181818181817,134.89999999999998,83.5,840.0,112.80000000000001,19.0,13.657894736842104,37.0,81.15789473684211,288.0,29.060000000000002,15.0,13.786666666666667,17.2,80.66666666666667,206.4,10.76,31.0,13.087096774193547,85.69999999999999,82.93548387096774,560.0000000000001,71.3
South West,1982,101.0,130.0,152.0,170.0,41.0,1479.1,1.0190193836562251,30.0,8.610000000000001,29.500000000000004,75.1,188.8,19.1,42.0,14.742857142857142,100.19999999999999,77.26190476190476,467.20000000000005,37.50000000000001,20.0,16.12,81.99999999999999,78.85,294.40000000000003,23.4,15.0,15.373333333333333,62.50000000000001,77.26666666666667,196.79999999999998,10.5,31.0,15.338709677419354,96.89999999999999,78.29032258064517,396.8,37.5
South West,1983,101.0,131.0,158.0,178.0,40.0,1325.7,0.8754117647058822,31.0,8.303225806451614,120.5,82.90322580645162,609.6,104.56666666666666,41.0,12.204878048780488,124.4,80.70731707317073,625.5999999999999,85.58,14.0,14.05,25.2,77.07142857142857,116.8,0.0,15.0,14.013333333333334,25.2,76.6,116.8,0.0,31.0,12.929032258064517,70.7,79.6774193548387,400.0,33.599999999999994
South West,1984,113.0,135.0,161.0,179.0,37.0,1328.8999999999992,0.8791764705882341,23.0,10.956521739130435,5.4,64.04347826086956,52.8,0.0,38.0,13.331578947368422,106.6,79.07894736842105,486.40000000000003,80.23333333333333,12.0,17.025000000000002,3.2,78.91666666666667,105.6,0.0,15.0,16.566666666666666,8.2,79.0,139.2,1.3066666666666666,31.0,13.86774193548387,86.4,79.64516129032258,398.40000000000003,68.43333333333334
South West,1985,119.0,142.0,165.0,186.0,29.0,1225.1999999999998,0.750223215050171,24.0,10.825000000000001,28.599999999999998,78.625,222.39999999999998,14.7,30.0,13.096666666666668,56.6,75.23333333333333,328.0,29.020000000000003,7.0,12.585714285714285,4.4,73.57142857142857,41.6,0.9,15.0,12.259999999999998,27.299999999999997,75.0,161.6,9.360000000000001,31.0,13.074193548387099,62.9,75.61290322580645,352.0,35.32
South West,1986,130.0,152.0,174.0,191.0,19.0,1109.3999999999999,0.6065897771440039,23.0,11.247826086956522,64.39999999999999,81.43478260869566,321.59999999999997,31.506666666666664,20.0,13.725,23.9,77.9,166.39999999999998,20.560000000000002,,,,,,,15.0,14.16,23.6,77.06666666666666,112.0,20.56,31.0,12.790322580645162,37.4,78.7741935483871,291.2,24.666666666666664
South West,1987,116.0,139.0,164.0,185.0,32.0,1228.7000000000003,0.7549470372338387,24.0,10.637500000000001,25.8,76.54166666666667,201.6,6.1,33.0,12.172727272727272,73.3,78.21212121212122,384.0,34.593333333333334,8.0,11.725,20.5,78.875,110.4,14.399999999999999,15.0,11.606666666666666,27.599999999999998,77.33333333333333,158.4,19.2,31.0,12.261290322580644,73.3,78.48387096774194,384.0,34.593333333333334
South West,1988,96.0,125.0,148.0,170.0,47.0,1496.0999999999997,1.0525855026598827,30.0,8.926666666666666,53.89999999999999,80.43333333333334,384.0,43.10666666666666,48.0,13.439583333333337,69.8,77.02083333333333,472.0,43.946666666666665,25.0,13.988000000000001,36.5,77.32,232.0,24.513333333333332,15.0,15.313333333333333,2.0,75.13333333333334,67.2,0.0,31.0,13.667741935483871,55.2,77.0,305.59999999999997,36.71333333333333
South West,1989,84.0,118.0,141.0,163.0,53.0,1607.8,1.1906192509108438,35.0,7.354285714285713,90.80000000000001,80.08571428571429,547.2,69.14,54.0,14.125925925925925,38.9,74.46296296296296,489.59999999999997,18.119999999999997,31.0,15.280645161290327,31.799999999999997,71.51612903225806,259.20000000000005,18.12,15.0,16.486666666666665,17.9,72.53333333333333,123.2,12.200000000000001,31.0,15.280645161290327,31.799999999999997,71.51612903225806,259.20000000000005,18.12
South West,1990,72.0,103.0,129.0,152.0,68.0,1690.1000000000001,1.3099030277488026,32.0,8.184375000000001,28.799999999999997,77.21875,291.2,9.766666666666667,69.0,12.565217391304348,81.4,73.40579710144928,598.3999999999999,28.686666666666667,43.0,13.306976744186047,57.09999999999999,73.27906976744185,356.8,17.74666666666667,15.0,13.5,27.0,76.66666666666667,172.8,13.16,31.0,13.54516129032258,43.89999999999999,72.93548387096774,276.8,13.16
South West,1991,103.0,133.0,157.0,180.0,38.0,1314.7,0.8571954699394254,31.0,8.351612903225806,55.199999999999996,76.12903225806451,252.80000000000004,18.233333333333334,39.0,12.528205128205128,51.199999999999996,78.15384615384616,369.59999999999997,26.613333333333333,15.0,12.493333333333334,44.699999999999996,81.13333333333334,243.2,26.613333333333333,15.0,12.493333333333334,44.699999999999996,81.13333333333334,243.2,26.613333333333333,31.0,12.674193548387096,51.199999999999996,78.06451612903226,305.59999999999997,26.613333333333333
South West,1992,99.0,126.0,147.0,167.0,46.0,1527.0000000000007,1.096401246622671,28.0,9.342857142857142,53.89999999999999,79.0,364.8,36.57333333333334,47.0,14.646808510638298,85.99999999999999,76.31914893617021,440.0,44.513333333333335,26.0,15.246153846153845,63.5,77.11538461538461,278.4,36.91333333333333,15.0,15.646666666666667,12.6,73.86666666666666,86.4,7.1066666666666665,31.0,15.619354838709677,67.3,76.09677419354838,305.6,36.913333333333334
South West,1993,89.0,117.0,142.0,162.0,54.0,1585.6999999999998,1.1624242901320128,29.0,9.334482758620691,105.80000000000001,84.51724137931035,536.0,76.46666666666665,55.0,13.425454545454546,156.8,79.43636363636364,793.6000000000001,100.28,30.0,14.923333333333334,114.50000000000001,82.73333333333333,454.4,68.56,15.0,15.453333333333337,59.2,83.46666666666667,209.59999999999997,33.959999999999994,31.0,14.793548387096774,114.5,82.58064516129032,459.2,68.55999999999999
South West,1994,91.0,122.0,149.0,171.0,49.0,1459.9999999999998,1.0115925114027662,32.0,8.196875,63.099999999999994,77.4375,424.0,39.42,50.0,12.306,115.69999999999999,77.94,516.8,80.34,23.0,13.569565217391307,14.8,75.69565217391305,116.79999999999998,11.0,15.0,14.459999999999999,1.1,74.86666666666666,41.60000000000001,0.0,31.0,12.98709677419355,54.0,78.0,260.80000000000007,48.7
South West,1995,92.0,119.0,145.0,168.0,52.0,1491.6999999999996,1.059392321889674,28.0,9.235714285714286,34.0,77.17857142857143,259.20000000000005,2.5,53.0,12.350943396226413,62.6,74.09433962264151,404.79999999999995,29.139999999999997,27.0,13.28888888888889,37.1,75.70370370370371,228.8,19.939999999999998,15.0,13.540000000000001,2.3,73.46666666666667,64.0,0.0,31.0,13.229032258064517,39.900000000000006,75.2258064516129,252.8,19.939999999999998
South West,1996,111.0,140.0,164.0,184.0,32.0,1272.5,0.8072072082912531,30.0,8.406666666666666,81.10000000000001,75.43333333333334,347.2,68.0,33.0,13.363636363636363,77.90000000000002,80.36363636363636,441.6,50.346666666666664,9.0,15.488888888888889,3.7,72.55555555555556,24.0,0.0,15.0,15.386666666666667,17.1,76.13333333333334,100.8,3.146666666666667,31.0,13.72258064516129,61.2,80.29032258064517,393.6,35.14666666666667
South West,1997,91.0,118.0,145.0,165.0,53.0,1510.5000000000007,1.1027914050329723,28.0,9.053571428571429,20.400000000000002,74.60714285714286,145.60000000000002,8.72,54.0,12.964814814814817,164.00000000000003,78.24074074074075,835.2,135.22666666666666,27.0,14.41111111111111,68.7,76.07407407407408,387.2,48.96,15.0,14.553333333333333,56.8,82.33333333333333,312.0,45.699999999999996,31.0,14.009677419354839,77.89999999999999,76.29032258064517,428.79999999999995,57.26
South West,1998,85.0,116.0,139.0,160.0,55.0,1583.4999999999998,1.1782317534637767,32.0,8.121875000000001,131.3,84.375,673.6,114.92666666666665,56.0,13.567857142857141,128.5,78.96428571428571,723.2,80.84666666666666,33.0,13.857575757575757,95.5,79.18181818181819,440.00000000000006,56.70666666666666,15.0,14.020000000000001,53.699999999999996,82.06666666666666,254.4,35.300000000000004,31.0,13.641935483870967,95.5,79.74193548387096,440.00000000000006,56.70666666666666
South West,1999,89.0,117.0,141.0,163.0,54.0,1551.4999999999998,1.1430662270442717,29.0,9.155172413793103,97.39999999999999,83.6896551724138,548.8,73.69333333333333,55.0,13.178181818181818,96.69999999999999,78.92727272727272,656.0,72.52000000000001,31.0,13.638709677419353,64.99999999999999,78.96774193548387,385.6,50.44,15.0,13.713333333333336,8.6,77.06666666666666,121.60000000000001,5.8,31.0,13.638709677419353,64.99999999999999,78.96774193548387,385.6,50.44
South West,2000,91.0,123.0,146.0,169.0,49.0,1511.3000000000006,1.0820288679131425,33.0,7.842424242424243,137.70000000000002,82.12121212121212,528.0,113.52000000000001,50.0,13.517999999999999,114.89999999999999,81.44,792.0,82.03999999999999,27.0,13.94814814814815,55.1,80.33333333333333,369.6,40.526666666666664,15.0,15.660000000000002,6.4,79.46666666666667,142.4,1.1600000000000001,31.0,13.629032258064518,67.19999999999999,80.90322580645162,454.4,47.739999999999995
South West,2001,102.0,132.0,154.0,175.0,39.0,1370.0999999999995,0.9264158448382708,31.0,8.719354838709679,49.39999999999999,76.29032258064517,265.6,18.9,40.0,13.5,46.8,74.125,240.0,33.74666666666667,18.0,13.366666666666667,28.400000000000002,71.94444444444444,107.2,22.5,15.0,13.426666666666668,25.1,72.8,83.19999999999999,22.5,31.0,13.89032258064516,31.2,72.96774193548387,160.00000000000003,22.5
South West,2002,79.0,108.0,136.0,159.0,63.0,1600.3,1.2053135602839162,30.0,8.596666666666666,14.500000000000002,78.26666666666667,296.0,6.966666666666667,64.0,12.126562499999999,168.3,80.515625,1036.8000000000002,117.08666666666667,36.0,13.480555555555558,113.3,81.33333333333333,670.4000000000001,89.54666666666665,15.0,14.23333333333333,31.000000000000004,83.53333333333333,299.2,26.1,31.0,13.300000000000002,98.5,81.38709677419355,580.8000000000001,81.53333333333333
South West,2003,93.0,118.0,145.0,165.0,53.0,1512.5,1.1246710142431129,26.0,9.984615384615385,32.099999999999994,71.5,193.60000000000002,21.700000000000003,54.0,13.187037037037037,121.60000000000001,80.18518518518519,742.4000000000001,92.15333333333334,27.0,15.392592592592594,31.8,79.62962962962963,318.4,17.866666666666667,15.0,15.886666666666665,24.999999999999996,78.26666666666667,174.39999999999998,17.0,31.0,15.02258064516129,41.400000000000006,80.3225806451613,408.0,23.953333333333333
South West,2004,93.0,120.0,145.0,165.0,52.0,1537.1999999999991,1.1451185284672665,28.0,9.282142857142858,74.39999999999999,81.14285714285714,436.79999999999995,50.940000000000005,53.0,13.745283018867925,82.60000000000001,78.66037735849056,577.6,68.24,28.0,15.460714285714285,24.500000000000004,76.71428571428571,259.2,16.166666666666668,15.0,16.34,7.3,75.0,92.8,1.8666666666666665,31.0,15.032258064516132,24.8,75.80645161290323,259.20000000000005,16.166666666666668
South West,2005,93.0,121.0,147.0,169.0,50.0,1480.3999999999996,1.063644827266738,29.0,9.193103448275863,90.10000000000001,82.37931034482759,548.8,74.77999999999999,51.0,12.937254901960783,88.5,78.52941176470588,503.99999999999994,61.20666666666666,25.0,14.776000000000002,35.2,79.76,241.6,14.10666666666667,15.0,15.6,12.1,78.2,129.6,3.9,31.0,14.338709677419354,57.2,80.2258064516129,329.6,35.00666666666667
South West,2006,110.0,132.0,156.0,174.0,39.0,1396.6999999999994,0.9657381119966666,23.0,11.491304347826087,56.00000000000001,82.82608695652173,356.8,39.18666666666667,40.0,14.415000000000001,96.3,78.85,483.20000000000005,86.4,16.0,16.9875,23.2,75.6875,147.20000000000002,18.299999999999997,15.0,17.066666666666666,23.199999999999996,75.66666666666667,145.6,18.299999999999997,31.0,14.858064516129037,65.5,77.09677419354838,308.79999999999995,58.8
South West,2007,76.0,105.0,128.0,152.0,66.0,1733.8999999999999,1.362167177890401,30.0,8.766666666666667,15.299999999999999,76.23333333333333,224.00000000000006,1.6533333333333333,67.0,13.68507462686567,174.79999999999998,78.58208955223881,915.1999999999999,117.93333333333331,44.0,13.865909090909094,157.5,81.52272727272727,732.8,110.53333333333332,15.0,15.966666666666667,44.5,82.86666666666666,283.2,38.43333333333334,31.0,14.477419354838709,99.89999999999999,81.3225806451613,496.0,57.733333333333334
